159|2016|2|i|2016-06-27 00:00:00|2016-06-30 00:00:00|16:00|19:00|lu a ju|4|27 al 30 de junio de 2016|6||15|10||||333|6|
160|2016|2|i|2016-07-25 00:00:00|2016-07-28 00:00:00|16:00|20:00|lu a ju|4|25 al 28 de julio de 2016|6||15|10||||334|6|
161|2016|2|i|2016-06-20 00:00:00|2016-06-24 00:00:00|10:00|14:00|lu a vi|5|20 al 24 de junio de 2016|6||25|10||||454|20|
162|2016|2|i|2016-06-04 00:00:00|2016-06-18 00:00:00|09:00|13:00|sa|3|sábados 4, 11 y 18 de junio de 2016|6||20|10||||455|6|
163|2016|2|i|2016-07-25 00:00:00|2016-07-29 00:00:00|09:00|13:00|lu a vi|5|25 al 29 de julio de 2016|6||10|5||||456|9|
164|2016|2|i|2016-06-09 00:00:00|2016-06-09 00:00:00|10:00|13:00|ju|1|jueves 9 de junio de 2016|6||45|22||||457|9|
165|2016|2|i|2016-06-20 00:00:00|2016-06-24 00:00:00|12:00|15:00|lu a vi|5|20 al 24 de junio de 2016|6||16|10||||574|21|
166|2016|2|i|2016-06-13 00:00:00|2016-06-17 00:00:00|16:00|20:00|lu a vi|5|13 al 17 de junio de 2016|6||16|10||||609|9|
167|2016|2|i|2016-06-20 00:00:00|2016-06-24 00:00:00|17:00|19:00|lu a vi|5|20 al 24 de junio de 2016|6||16|10||||630|51|
168|2016|2|i|2016-06-27 00:00:00|2016-06-30 00:00:00|16:00|20:00|lu a ju|4|27 al 30 de junio de 2016|6||16|10||||641|9|
